124,1,31,3.000000
125,1,31,0.000000
126,1,31,3.000000
127,1,31,0.000000
128,1,31,2.000000
129,1,31,0.000000
130,1,31,0.000000
131,1,31,1.000000
132,1,31,0.000000
133,1,31,0.000000
134,1,31,0.000000
135,1,31,0.000000
136,1,31,0.000000
137,1,31,0.000000
138,1,31,0.000000
139,1,31,0.000000
140,1,31,0.000000
141,1,31,1.000000
142,1,31,3.000000
143,1,31,3.000000
144,1,31,1.000000
145,1,31,2.000000
146,1,31,0.000000
147,1,31,1.000000
148,1,31,3.000000
149,1,31,0.000000
150,1,31,2.000000
151,1,31,0.000000
152,1,31,1.000000
153,1,31,0.000000
154,1,31,1.000000
155,1,31,2.000000
156,1,31,2.000000
157,1,31,0.000000
158,1,31,0.000000
159,1,31,1.000000
160,1,31,2.000000
161,1,31,0.000000
162,1,31,0.000000
163,1,31,0.000000
164,1,31,0.000000
165,1,31,0.000000
166,1,31,0.000000
167,1,31,0.000000
168,1,31,0.000000
169,1,31,1.000000
170,1,31,3.000000
171,1,31,1.000000
172,1,31,3.000000
173,1,31,0.000000
174,1,31,0.000000
175,1,31,1.000000
176,1,31,3.000000
177,1,31,0.000000
178,1,31,1.000000
179,1,31,0.000000
180,1,31,0.000000
181,1,31,1.000000
182,1,31,0.000000
183,1,31,2.000000
184,1,31,0.000000
185,1,31,1.000000
186,1,31,0.000000
187,1,31,1.000000
188,1,31,0.000000
189,1,31,0.000000
190,1,31,2.000000
191,1,31,0.000000
192,1,31,0.000000
193,1,31,0.000000
194,1,31,0.000000
195,1,31,2.000000
196,1,31,0.000000
197,1,31,0.000000
198,1,31,0.000000
199,1,31,1.000000
200,1,31,3.000000
201,1,31,3.000000
202,1,31,3.000000
203,1,31,3.000000
204,1,31,3.000000
205,1,31,5.000000
206,1,31,0.000000
207,1,31,0.000000
208,1,31,1.000000
209,1,31,3.000000
210,1,31,0.000000
211,1,31,0.000000
212,1,31,0.000000
213,1,31,0.000000
214,1,31,1.000000
215,1,31,0.000000
216,1,31,2.000000
217,1,31,0.000000
218,1,31,0.000000
219,1,31,0.000000
220,1,31,1.000000
221,1,31,0.000000
222,1,31,0.000000
223,1,31,2.000000
224,1,31,0.000000
225,-1845,31,0.000000
226,2,31,5.000000
227,1,16,3.000000
228,1,34,0.000000
229,1,31,0.000000
230,1,31,0.000000
231,1,31,1.000000
232,1,31,3.000000
233,1,31,0.000000
234,1,31,0.000000
235,1,31,1.000000
236,1,31,3.000000
237,1,31,1.000000
238,1,31,0.000000
239,1,31,2.000000
240,1,31,0.000000
241,1,31,0.000000
242,1,31,0.000000
243,1,31,1.000000
244,1,31,0.000000
245,1,31,0.000000
246,1,31,2.000000
247,1,31,0.000000
248,1,31,0.000000
249,1,31,0.000000
250,1,31,0.000000
251,1,31,2.000000
252,1,31,0.000000
253,1,31,0.000000
254,1,31,0.000000
255,1,31,0.000000
256,1,31,0.000000
257,1,31,0.000000
258,1,31,0.000000
259,1,31,0.000000
260,-2966,31,0.000000
261,1,31,5.000000
262,1,16,4.000000
263,1,31,0.000000
264,1,31,0.000000
265,1,31,0.000000
266,1,31,2.000000
267,1,31,0.000000
268,1,31,0.000000
269,1,31,0.000000
270,1,31,0.000000
271,1,31,0.000000
272,1,31,0.000000
273,1,31,0.000000
274,1,31,0.000000
275,1,31,0.000000
276,1,31,0.000000
277,1,31,0.000000
278,1,31,0.000000
279,1,31,0.000000
280,1,31,0.000000
281,1,31,0.000000
282,1,31,0.000000
283,1,31,0.000000
284,1,31,0.000000
285,1,31,0.000000
286,1,31,0.000000
287,1,31,0.000000
288,1,31,0.000000
289,1,31,0.000000
290,1,31,0.000000
291,1,31,0.000000
292,1,31,0.000000
293,1,31,0.000000
294,1,31,3.000000
295,1,31,0.000000
296,1,31,0.000000
297,1,31,0.000000
298,1,31,0.000000
299,1,31,0.000000
300,1,31,0.000000
301,1,31,0.000000
302,1,31,0.000000
303,1,31,0.000000
304,1,31,0.000000
305,1,31,0.000000
306,1,31,0.000000
307,1,31,0.000000
308,1,31,0.000000
309,1,31,0.000000
310,1,31,0.000000
311,1,31,0.000000
312,1,31,0.000000
313,1,31,0.000000
314,1,31,0.000000
315,1,31,0.000000
316,1,31,0.000000
317,1,31,0.000000
318,1,31,0.000000
319,1,31,0.000000
320,1,31,0.000000
321,1,31,1.000000
322,1,31,0.000000
323,1,31,0.000000
324,1,31,0.000000
325,1,31,0.000000
326,1,31,0.000000
327,1,31,0.000000
328,1,31,0.000000
329,1,31,0.000000
330,1,31,0.000000
331,1,31,0.000000
332,1,31,0.000000
333,1,31,0.000000
334,1,31,0.000000
335,1,31,0.000000
336,1,31,0.000000
337,1,31,0.000000
338,1,31,0.000000
339,1,31,0.000000
340,1,31,0.000000
341,1,31,0.000000
342,1,31,0.000000
343,1,31,0.000000
344,1,31,0.000000
345,1,31,0.000000
346,1,31,0.000000
347,1,31,0.000000
348,1,31,0.000000
349,1,31,1.000000
350,1,31,2.000000
351,1,31,0.000000
352,1,31,0.000000
353,1,31,0.000000
354,1,31,0.000000
355,1,31,0.000000
356,1,31,0.000000
357,1,31,0.000000
358,1,31,0.000000
359,1,31,0.000000
360,1,31,1.000000
361,1,31,3.000000
362,1,31,1.000000
363,1,31,0.000000
364,1,31,0.000000
365,1,31,1.000000
366,1,31,3.000000
367,1,31,0.000000
368,1,31,0.000000
369,1,31,1.000000
370,1,31,0.000000
371,1,31,1.000000
372,1,31,0.000000
373,1,31,2.000000
374,1,31,0.000000
375,1,31,1.000000
376,1,31,0.000000
377,1,31,1.000000
378,1,31,0.000000
379,1,31,0.000000
380,1,31,2.000000
381,1,31,0.000000
382,1,31,0.000000
383,1,31,5.000000
384,1,31,0.000000
385,1,31,0.000000
386,1,31,1.000000
387,1,31,3.000000
388,1,31,0.000000
389,1,31,1.000000
390,1,31,1.000000
391,1,31,0.000000
392,1,31,1.000000
393,1,31,0.000000
394,1,31,2.000000
395,1,31,0.000000
396,1,31,0.000000
397,1,31,0.000000
398,1,31,1.000000
399,1,31,0.000000
400,1,31,0.000000
401,1,31,2.000000
402,1,31,0.000000
403,1,31,0.000000
404,-1656,31,5.000000
405,0,0,0.000000
